collecting_method,guid,othercatalognumbers,accn_number,scientific_name,collectors,preparators,country,state_prov,county,spec_locality,verbatim_date,parts,dec_lat,dec_long,coordinateuncertaintyinmeters,age,sex
shotgun,MVZ:Bird:192917,preparator number=20,14345,Poecile gambeli abbreviatus,Carla Cicero,Joanna X. Wu,United States,California,Shasta County,Junction of North and South Fork Bailey Creek,11-Jul-07,"skin, study; tissue",40.4931,-121.62659,,skull 0% ossified,male
mistnet,MVZ:Bird:192927,preparator number=68,14345,Poecile gambeli abbreviatus,Carla Cicero,Elizabeth A. Wommack,United States,California,Shasta County,"Upper Kings Creek Meadow, Lassen Volcanic National Park",12-Jul-07,"skin, study; tissue",40.46263,-121.4728825,18,skull 0% ossified,male
mistnet,MVZ:Bird:192928,preparator number=71,14345,Poecile gambeli abbreviatus,Carla Cicero,Elizabeth A. Wommack,United States,California,Shasta County,"Upper Kings Creek Meadow, Lassen Volcanic National Park",12-Jul-07,"skin, study; tissue",40.46263,-121.4728825,18,skull 0% ossified,male
mistnet,MVZ:Bird:192929,preparator number=27,14345,Poecile gambeli abbreviatus,Carla Cicero,Joanna X. Wu,United States,California,Shasta County,"Upper Kings Creek Meadow, Lassen Volcanic National Park",12-Jul-07,"skin, study; tissue",40.46263,-121.4728825,18,skull 100% ossified,male
mistnet,MVZ:Bird:192930,collector number=3499,14345,Poecile gambeli abbreviatus,Carla Cicero,,United States,California,Shasta County,"Upper Kings Creek Meadow, Lassen Volcanic National Park",14-Jul-07,"skin, study; tissue",40.46263,-121.4728825,18,skull unossified,male
shotgun,MVZ:Bird:192918,preparator number=97,14345,Poecile gambeli abbreviatus,Carla Cicero,Katharine E. Lovett,United States,California,Lassen County,"USFS Road 32N09, 1 mi N and 1 mi E Butte Lake Campground, Lassen National Forest",16-Jul-07,"skin, study; tissue",40.5858,-121.28095,30,skull 0% ossified,unknown
shotgun,MVZ:Bird:192919,preparator number=100,14345,Poecile gambeli abbreviatus,Rauri C. K. Bowie,Katharine E. Lovett,United States,California,Lassen County,"USFS Road 32N09, 1 mi N and 1 mi E Butte Lake Campground, Lassen National Forest",16-Jul-07,"skin, study; tissue",40.5858,-121.28095,30,skull 10% ossified,male
shotgun,MVZ:Bird:192920,preparator number=14,14345,Poecile gambeli abbreviatus,Carla Cicero,Jessica L. Winters,United States,California,Lassen County,"Pole Spring, 1 mi N and 1.5 mi E Butte Lake Campground, Lassen National Forest",18-Jul-07,"skin, study; tissue",40.58342,-121.27661,805,skull 0% ossified,female
shotgun,MVZ:Bird:192921,preparator number=106,14345,Poecile gambeli abbreviatus,Rauri C. K. Bowie,Katharine E. Lovett,United States,California,Lassen County,"Pole Spring, 1 mi N and 1.5 mi E Butte Lake Campground, Lassen National Forest",19-Jul-07,"skin, study; tissue",40.58342,-121.27661,805,skull 0% ossified,male
shotgun,MVZ:Bird:192922,preparator number=108,14345,Poecile gambeli abbreviatus,Rauri C. K. Bowie,Katharine E. Lovett,United States,California,Lassen County,"Pole Spring, 1 mi N and 1.5 mi E Butte Lake Campground, Lassen National Forest",19-Jul-07,"skin, study; tissue",40.58342,-121.27661,805,skull 0% ossified,male
shotgun,MVZ:Bird:192923,preparator number=109,14345,Poecile gambeli abbreviatus,Rauri C. K. Bowie,Katharine E. Lovett,United States,California,Lassen County,"Pole Spring, 1 mi N and 1.5 mi E Butte Lake Campground, Lassen National Forest",19-Jul-07,"skin, study; tissue",40.58342,-121.27661,805,skull 0% ossified,male
mistnet,MVZ:Bird:192924,collector number=1075,14345,Poecile gambeli abbreviatus,Rauri C. K. Bowie,,United States,California,Lassen County,"Butte Lake Campground, Lassen National Park",17-Jul-07,"skin, study; tissue",40.5696075,-121.3064875,18,"adult, skull 100% ossified",male
mistnet,MVZ:Bird:192925,preparator number=80,14345,Poecile gambeli abbreviatus,Carla Cicero,Elizabeth A. Wommack,United States,California,Lassen County,"Butte Lake Campground, Lassen National Park",16-Jul-07,"skin, study; tissue",40.5696075,-121.3064875,18,skull 100% ossified,male
mistnet,MVZ:Bird:192926,collector number=1073,14345,Poecile gambeli abbreviatus,Rauri C. K. Bowie,,United States,California,Lassen County,"NW shore Butte Lake, Lassen Volcanic National Park",16-Jul-07,"skin, study; tissue",40.5632375,-121.3010325,22,"adult, skull 100% ossified",female
shotgun,MVZ:Bird:192931,preparator number=53,14345,Poecile gambeli abbreviatus,Rauri C. K. Bowie,Allison J. Shultz,United States,California,Tehama County,"Bluff Falls, 0.75 mi S Lassen Volcanic National Park Boundary on Highway 89",13-Jul-07,"skin, study; tissue",40.41258234,-121.5308401,805,skull unossified,male
shotgun,MVZ:Bird:192932,preparator number=73,14345,Poecile gambeli abbreviatus,Carla Cicero,Elizabeth A. Wommack,United States,California,Tehama County,"Bluff Falls, 0.75 mi S Lassen Volcanic National Park Boundary on Highway 89",13-Jul-07,"skin, study; tissue",40.41258234,-121.5308401,805,skull 100% ossified,male
shotgun,MVZ:Bird:192933,collector number=1062,14345,Psaltriparus minimus californicus,Rauri C. K. Bowie,,United States,California,Shasta County,"USFS Road 17 at Manzanita Creek, Lassen National Forest",14-Jul-07,"skin, study; tissue",40.53035,-121.59921,407,"juvenile, skull 0% ossified",male
shotgun,MVZ:Bird:192934,preparator number=97,14345,Psaltriparus minimus californicus,Rauri C. K. Bowie,Verna C. Bowie,United States,California,Shasta County,"USFS Road 17 at Manzanita Creek, Lassen National Forest",14-Jul-07,"skin, study; tissue",40.53035,-121.59921,407,"juvenile, skull unossified",male
shotgun,MVZ:Bird:192935,preparator number=57,14345,Psaltriparus minimus californicus,Rauri C. K. Bowie,Allison J. Shultz,United States,California,Shasta County,"USFS Road 17 at Manzanita Creek, Lassen National Forest",14-Jul-07,"skin, study; tissue",40.53035,-121.59921,407,skull 30% ossified,male
mistnet,MVZ:Bird:192936,preparator number=75,14345,Sitta canadensis,Carla Cicero,Elizabeth A. Wommack,United States,California,Shasta County,"Manzanita Lake, Lassen Volcanic National Park",14-Jul-07,"skin, study; tissue",40.53373,-121.5684283,21,skull 100% ossified,male
mistnet,MVZ:Bird:192966,preparator number=56,14345,Certhia americana zelotes,Carla Cicero,Allison J. Shultz,United States,California,Shasta County,"Manzanita Lake, Lassen Volcanic National Park",13-Jul-07,"skin, study; tissue",40.53373,-121.5684283,21,skull unossified,male
shotgun,MVZ:Bird:192937,preparator number=62,14345,Sitta canadensis,Carla Cicero,Elizabeth A. Wommack,United States,California,Shasta County,Junction of North and South Fork Bailey Creek,11-Jul-07,"skin, study; tissue",40.4931,-121.62659,,skull partially ossified,male
mistnet,MVZ:Bird:192964,collector number=1061,14345,Certhia americana zelotes,Rauri C. K. Bowie,,United States,California,Shasta County,"Manzanita Lake, Lassen Volcanic National Park",13-Jul-07,"skin, study; tissue",40.53373,-121.5684283,21,"juvenile, skull 0% ossified",female
mistnet,MVZ:Bird:192938,preparator number=40,14345,Sitta canadensis,Carla Cicero,Allison J. Shultz,United States,California,Shasta County,"Upper Kings Creek Meadow, Lassen Volcanic National Park",11-Jul-07,"skin, study; tissue",40.46263,-121.4728825,18,skull 100% ossified,male
mistnet,MVZ:Bird:192939,preparator number=22,14345,Sitta canadensis,Carla Cicero,Joanna X. Wu,United States,California,Shasta County,"Upper Kings Creek Meadow, Lassen Volcanic National Park",11-Jul-07,"skin, study; tissue",40.46263,-121.4728825,18,skull 0% ossified,female
shotgun,MVZ:Bird:192947,preparator number=92,14345,Sitta canadensis,Carla Cicero,Katharine E. Lovett,United States,California,Lassen County,"USFS Road 32N09, 1 mi N and 1 mi E Butte Lake Campground, Lassen National Forest",16-Jul-07,"skin, study; tissue",40.5858,-121.28095,30,skull 0% ossified,female
mistnet,MVZ:Bird:192940,preparator number=9,14345,Sitta canadensis,Carla Cicero,Felix P. Ratcliff,United States,California,Shasta County,"Upper Kings Creek Meadow, Lassen Volcanic National Park",12-Jul-07,"skin, study; tissue",40.46263,-121.4728825,18,skull ossification almost complete with a very small window at the top remaining,female
mistnet,MVZ:Bird:192941,preparator number=51,14345,Sitta canadensis,Carla Cicero,Allison J. Shultz,United States,California,Shasta County,"Upper Kings Creek Meadow, Lassen Volcanic National Park",12-Jul-07,"skin, study; tissue",40.46263,-121.4728825,18,skull 100% ossified,female
mistnet,MVZ:Bird:192965,preparator number=318,14345,Certhia americana zelotes,Carla Cicero,Monica J. Albe,United States,California,Shasta County,"Manzanita Lake, Lassen Volcanic National Park",13-Jul-07,"skin, study; tissue",40.53373,-121.5684283,21,skull ossified,male
mistnet,MVZ:Bird:192967,preparator number=74,14345,Certhia americana zelotes,Carla Cicero,Elizabeth A. Wommack,United States,California,Shasta County,"Manzanita Lake, Lassen Volcanic National Park",13-Jul-07,"skin, study; tissue",40.53373,-121.5684283,21,skull 0% ossified,male
mistnet,MVZ:Bird:192942,preparator number=30,14345,Sitta canadensis,Carla Cicero,Joanna X. Wu,United States,California,Shasta County,"Upper Kings Creek Meadow, Lassen Volcanic National Park",12-Jul-07,"skin, study; tissue",40.46263,-121.4728825,18,skull 100% ossified,female
mistnet,MVZ:Bird:192943,collector number=3486,14345,Sitta canadensis,Carla Cicero,,United States,California,Shasta County,"Upper Kings Creek Meadow, Lassen Volcanic National Park",13-Jul-07,"skin, study; tissue",40.46263,-121.4728825,18,skull unossified,female
mistnet,MVZ:Bird:192944,collector number=1066,14345,Sitta canadensis,Rauri C. K. Bowie,,United States,California,Shasta County,"Upper Kings Creek Meadow, Lassen Volcanic National Park",14-Jul-07,"skin, study; tissue",40.46263,-121.4728825,18,"juvenile, skull 0% ossified, yellow gape",female
mistnet,MVZ:Bird:192945,preparator number=60,14345,Sitta canadensis,Carla Cicero,Allison J. Shultz,United States,California,Shasta County,"Upper Kings Creek Meadow, Lassen Volcanic National Park",14-Jul-07,"skin, study; tissue",40.46263,-121.4728825,18,skull unossified,female
shotgun,MVZ:Bird:192946,collector number=1760,14345,Sitta canadensis,Rauri C. K. Bowie,,United States,California,Lassen County,"USFS Road 32N09, 1 mi N and 1 mi E Butte Lake Campground, Lassen National Forest",16-Jul-07,"skin, study; tissue",40.5858,-121.28095,30,skull 100% ossified,unknown
shotgun,MVZ:Bird:192948,preparator number=45,14345,Sitta canadensis,Carla Cicero,Joanna X. Wu,United States,California,Lassen County,"Pole Spring, 1 mi N and 1.5 mi E Butte Lake Campground, Lassen National Forest",17-Jul-07,"skin, study; tissue",40.58342,-121.27661,805,skull 100% ossified,male
mistnet,MVZ:Bird:192949,preparator number=20,14345,Sitta canadensis,Carla Cicero,Felix P. Ratcliff,United States,California,Lassen County,"Butte Lake Campground, Lassen National Park",16-Jul-07,"skin, study; tissue",40.5696075,-121.3064875,18,skull 100% ossified,male
mistnet,MVZ:Bird:192950,preparator number=81,14345,Sitta canadensis,Carla Cicero,Elizabeth A. Wommack,United States,California,Lassen County,"Butte Lake Campground, Lassen National Park",16-Jul-07,"skin, study; tissue",40.5696075,-121.3064875,18,skull 100% ossified,female
mistnet,MVZ:Bird:192951,preparator number=105,14345,Sitta canadensis,Carla Cicero,Verna C. Bowie,United States,California,Lassen County,"Butte Lake Campground, Lassen National Park",17-Jul-07,"skin, study; tissue",40.5696075,-121.3064875,18,"adult, skull 100% ossified",male
shotgun,MVZ:Bird:192952,collector number=1042,14345,Sitta canadensis,Rauri C. K. Bowie,,United States,California,Tehama County,"Summit Creek, 0.5 mi N Morgan Summit",12-Jul-07,"skin, study; tissue",40.36979333,-121.5374833,805,"age unknown, skull ossification not visible due to damage from shot",male
shotgun,MVZ:Bird:192953,collector number=1048,14345,Sitta canadensis,Rauri C. K. Bowie,,United States,California,Tehama County,"Summit Creek, 0.5 mi N Morgan Summit",12-Jul-07,"skin, study; tissue",40.36979333,-121.5374833,805,"juvenile, skull 0% ossified",female
shotgun,MVZ:Bird:192954,preparator number=67,14345,Sitta canadensis,Carla Cicero,Elizabeth A. Wommack,United States,California,Tehama County,"Summit Creek, 0.5 mi N Morgan Summit",12-Jul-07,"skin, study; tissue",40.36979333,-121.5374833,805,skull 0% ossified,male
mistnet,MVZ:Bird:192955,collector number=1065,14345,Sitta carolinensis aculeata,Rauri C. K. Bowie,,United States,California,Shasta County,"Upper Kings Creek Meadow, Lassen Volcanic National Park",14-Jul-07,"skin, study; tissue",40.46263,-121.4728825,18,"juvenile, skull 0% ossified",female
mistnet,MVZ:Bird:192968,preparator number=14,14345,Certhia americana zelotes,Carla Cicero,Felix P. Ratcliff,United States,California,Shasta County,"Manzanita Lake, Lassen Volcanic National Park",14-Jul-07,"skin, study; tissue",40.53373,-121.5684283,21,very large skull windows,unknown
mistnet,MVZ:Bird:192956,preparator number=41,14345,Sitta carolinensis aculeata,Carla Cicero,Joanna X. Wu,United States,California,Lassen County,"Butte Lake Campground, Lassen National Park",16-Jul-07,"skin, study; tissue",40.5696075,-121.3064875,18,skull 100% ossified,male
mistnet,MVZ:Bird:192957,preparator number=11,14345,Sitta carolinensis aculeata,Carla Cicero,Jessica L. Winters,United States,California,Lassen County,"NW shore Butte Lake, Lassen Volcanic National Park",17-Jul-07,"skin, study; tissue",40.5632375,-121.3010325,22,"skull 5% ossified, large skull windows",male
shotgun,MVZ:Bird:192958,collector number=1751,14345,Sitta pygmaea melanotis,Rauri C. K. Bowie,,United States,California,Lassen County,"USFS Road 32N09, 1 mi N and 1 mi E Butte Lake Campground, Lassen National Forest",16-Jul-07,"skin, study; tissue",40.5858,-121.28095,30,skull 100% ossified,female
mistnet,MVZ:Bird:192959,preparator number=64,14345,Sitta pygmaea melanotis,Carla Cicero,Allison J. Shultz,United States,California,Lassen County,"Butte Lake Campground, Lassen National Park",16-Jul-07,"skin, study; tissue",40.5696075,-121.3064875,18,skull 100% ossified,male
mistnet,MVZ:Bird:192960,preparator number=81,14345,Certhia americana zelotes,Carla Cicero,Verna C. Bowie,United States,California,Shasta County,"Manzanita Lake, Lassen Volcanic National Park",10-Jul-07,"skin, study; tissue",40.53373,-121.5684283,21,"juvenile, skull unossified",male
mistnet,MVZ:Bird:192961,preparator number=19,14345,Certhia americana zelotes,Carla Cicero,Joanna X. Wu,United States,California,Shasta County,"Manzanita Lake, Lassen Volcanic National Park",10-Jul-07,"skin, study; tissue",40.53373,-121.5684283,21,skull 0% ossified,male
mistnet,MVZ:Bird:192963,preparator number=47,14345,Certhia americana zelotes,Carla Cicero,Allison J. Shultz,United States,California,Shasta County,"Manzanita Lake, Lassen Volcanic National Park",12-Jul-07,"skin, study; tissue",40.53373,-121.5684283,21,skull unossified,female
mistnet,MVZ:Bird:192969,preparator number=13,14345,Certhia americana zelotes,Carla Cicero,Felix P. Ratcliff,United States,California,Shasta County,"Upper Kings Creek Meadow, Lassen Volcanic National Park",13-Jul-07,"skin, study; tissue",40.46263,-121.4728825,18,skull 0% ossified,female
mistnet,MVZ:Bird:192970,preparator number=104,14345,Certhia americana zelotes,Carla Cicero,Verna C. Bowie,United States,California,Lassen County,"Butte Lake Campground, Lassen National Park",16-Jul-07,"skin, study; tissue",40.5696075,-121.3064875,18,"adult, skull 100% ossified",male
mistnet,MVZ:Bird:192971,preparator number=40,14345,Certhia americana zelotes,Carla Cicero,Joanna X. Wu,United States,California,Lassen County,"Butte Lake Campground, Lassen National Park",16-Jul-07,"skin, study; tissue",40.5696075,-121.3064875,18,skull 0% ossified,male
mistnet,MVZ:Bird:192972,preparator number=16,14345,Certhia americana zelotes,Carla Cicero,Felix P. Ratcliff,United States,California,Lassen County,"NW shore Butte Lake, Lassen Volcanic National Park",15-Jul-07,"skin, study; tissue",40.5632375,-121.3010325,22,not recorded,male
mistnet,MVZ:Bird:192973,preparator number=78,14345,Certhia americana zelotes,Carla Cicero,Elizabeth A. Wommack,United States,California,Lassen County,"NW shore Butte Lake, Lassen Volcanic National Park",15-Jul-07,"skin, study; tissue",40.5632375,-121.3010325,22,skull 100% ossified,female
mistnet,MVZ:Bird:192974,preparator number=103,14345,Certhia americana zelotes,Carla Cicero,Verna C. Bowie,United States,California,Lassen County,"NW shore Butte Lake, Lassen Volcanic National Park",16-Jul-07,"skin, study; tissue",40.5632375,-121.3010325,22,"adult, skull 100% ossified",female
mistnet,MVZ:Bird:192975,preparator number=63,14345,Certhia americana zelotes,Carla Cicero,Allison J. Shultz,United States,California,Lassen County,"NW shore Butte Lake, Lassen Volcanic National Park",16-Jul-07,"skin, study; tissue",40.5632375,-121.3010325,22,skull unossified,male
mistnet,MVZ:Bird:192976,preparator number=21,14345,Certhia americana zelotes,Carla Cicero,Felix P. Ratcliff,United States,California,Lassen County,"NW shore Butte Lake, Lassen Volcanic National Park",17-Jul-07,"skin, study; tissue",40.5632375,-121.3010325,22,skull 100% ossified,male
mistnet,MVZ:Bird:192977,preparator number=83,14345,Certhia americana zelotes,Carla Cicero,Elizabeth A. Wommack,United States,California,Lassen County,"NW shore Butte Lake, Lassen Volcanic National Park",17-Jul-07,"skin, study; tissue",40.5632375,-121.3010325,22,skull 100% ossified,male
mistnet,MVZ:Bird:192978,preparator number=54,14345,Troglodytes aedon parkmanii,Carla Cicero,Felix P. Ratcliff,United States,California,Shasta County,"Upper Kings Creek Meadow, Lassen Volcanic National Park",11-Jul-07,"skin, study; syrinx; tissue",40.46263,-121.4728825,18,"skull 0% ossified, yellow gape",unknown
mistnet,MVZ:Bird:192979,collector number=1051,14345,Troglodytes aedon parkmanii,Rauri C. K. Bowie,,United States,California,Shasta County,"Upper Kings Creek Meadow, Lassen Volcanic National Park",12-Jul-07,"skin, study; tissue",40.46263,-121.4728825,18,"juvenile, skull 0% ossified",male
mistnet,MVZ:Bird:192980,preparator number=50,14345,Troglodytes aedon parkmanii,Carla Cicero,Allison J. Shultz,United States,California,Shasta County,"Upper Kings Creek Meadow, Lassen Volcanic National Park",12-Jul-07,"skin, study; tissue",40.46263,-121.4728825,18,skull unossified,female
mistnet,MVZ:Bird:192981,preparator number=1,14345,Troglodytes aedon parkmanii,Carla Cicero,Anand A. Varma,United States,California,Shasta County,"Upper Kings Creek Meadow, Lassen Volcanic National Park",12-Jul-07,"skin, study; tissue",40.46263,-121.4728825,18,skull has large windows,female
mistnet,MVZ:Bird:192982,preparator number=95,14345,Troglodytes aedon parkmanii,Carla Cicero,Verna C. Bowie,United States,California,Shasta County,"Upper Kings Creek Meadow, Lassen Volcanic National Park",13-Jul-07,"skin, study; tissue",40.46263,-121.4728825,18,"juvenile, skull unossified",female
mistnet,MVZ:Bird:192983,preparator number=33,14345,Troglodytes aedon parkmanii,Carla Cicero,Joanna X. Wu,United States,California,Shasta County,"Upper Kings Creek Meadow, Lassen Volcanic National Park",13-Jul-07,"skin, study; tissue",40.46263,-121.4728825,18,skull 5% ossified,female
mistnet,MVZ:Bird:192984,collector number=3495,14345,Troglodytes aedon parkmanii,Carla Cicero,,United States,California,Shasta County,"Upper Kings Creek Meadow, Lassen Volcanic National Park",14-Jul-07,"skin, study; tissue",40.46263,-121.4728825,18,skull unossified,male
mistnet,MVZ:Bird:192985,preparator number=100,14345,Troglodytes aedon parkmanii,Carla Cicero,Verna C. Bowie,United States,California,Shasta County,"Upper Kings Creek Meadow, Lassen Volcanic National Park",14-Jul-07,"skin, study; tissue",40.46263,-121.4728825,18,"skull 20% ossified, large skull windows",female
shotgun,MVZ:Bird:192986,preparator number=96,14345,Troglodytes aedon parkmanii,Carla Cicero,Katharine E. Lovett,United States,California,Lassen County,"USFS Road 32N09, 1 mi N and 1 mi E Butte Lake Campground, Lassen National Forest",16-Jul-07,"skin, study; tissue",40.5858,-121.28095,30,skull 0% ossified,male
mistnet,MVZ:Bird:192987,preparator number=10,14345,Troglodytes aedon parkmanii,Carla Cicero,Jessica L. Winters,United States,California,Lassen County,"NW shore Butte Lake, Lassen Volcanic National Park",17-Jul-07,"skin, study; tissue",40.5632375,-121.3010325,22,"skull 10% ossified, large skull windows",female
shotgun,MVZ:Bird:192989,collector number=1034,14345,Regulus satrapa olivaceus,Rauri C. K. Bowie,,United States,California,Shasta County,Junction of North and South Fork Bailey Creek,11-Jul-07,"skin, study; tissue",40.4931,-121.62659,,skull 100% ossified,female
shotgun,MVZ:Bird:192990,collector number=1038,14345,Myadestes townsendi townsendi,Rauri C. K. Bowie,,United States,California,Shasta County,"USFS Road 17, Lassen National Forest",11-Jul-07,"skin, study; tissue; tissue",40.49941,-121.62518,8,"adult, skull 100% ossified",male
shotgun,MVZ:Bird:192991,preparator number=22,14345,Myadestes townsendi townsendi,Carla Cicero,Felix P. Ratcliff,United States,California,Lassen County,"Pole Spring, 1 mi N and 1.5 mi E Butte Lake Campground, Lassen National Forest",17-Jul-07,"skin, study; tissue",40.58342,-121.27661,805,skull 100% ossified,male
shotgun,MVZ:Bird:192992,preparator number=43,14345,Myadestes townsendi townsendi,Carla Cicero,Joanna X. Wu,United States,California,Lassen County,"Pole Spring, 1 mi N and 1.5 mi E Butte Lake Campground, Lassen National Forest",17-Jul-07,"skin, study; stomach; tissue",40.58342,-121.27661,805,skull 0% ossified,male
shotgun,MVZ:Bird:192993,collector number=1043,14345,Myadestes townsendi townsendi,Rauri C. K. Bowie,,United States,California,Tehama County,"Summit Creek, 0.5 mi N Morgan Summit",12-Jul-07,"skin, study; tissue",40.36979333,-121.5374833,805,"adult, skull 100% ossified",male
shotgun,MVZ:Bird:192994,collector number=3471,14345,Myadestes townsendi townsendi,Carla Cicero,,United States,California,Tehama County,"Summit Creek, 0.5 mi N Morgan Summit",12-Jul-07,"skin, study; stomach content; tissue",40.36979333,-121.5374833,805,adult skull,male
shotgun,MVZ:Bird:192995,preparator number=46,14345,Myadestes townsendi townsendi,Carla Cicero,Allison J. Shultz,United States,California,Tehama County,"Summit Creek, 0.5 mi N Morgan Summit",12-Jul-07,"skin, study; tissue",40.36979333,-121.5374833,805,skull 100% ossified,female
shotgun,MVZ:Bird:192996,collector number=1033,14345,Catharus guttatus sequoiensis,Rauri C. K. Bowie,,United States,California,Shasta County,Junction of North and South Fork Bailey Creek,11-Jul-07,"skin, study; endoparasite; tissue",40.4931,-121.62659,,skull 100% ossified,male
mistnet,MVZ:Bird:193018,collector number=3490,14345,Haemorhous cassinii,Carla Cicero,,United States,California,Shasta County,"Upper Kings Creek Meadow, Lassen Volcanic National Park",13-Jul-07,"skin, study; tissue",40.46263,-121.4728825,18,adult skull,female
shotgun,MVZ:Bird:192997,preparator number=83,14345,Catharus guttatus sequoiensis,Rauri C. K. Bowie,Verna C. Bowie,United States,California,Shasta County,Junction of North and South Fork Bailey Creek,11-Jul-07,"skin, study; tissue",40.4931,-121.62659,,skull 100% ossified,male
shotgun,MVZ:Bird:192998,preparator number=41,14345,Catharus guttatus sequoiensis,Rauri C. K. Bowie,Allison J. Shultz,United States,California,Shasta County,Junction of North and South Fork Bailey Creek,11-Jul-07,"skin, study; endoparasite; tissue",40.4931,-121.62659,,skull 100% ossified,male
mistnet,MVZ:Bird:193000,preparator number=88,14345,Turdus migratorius propinquus,Carla Cicero,Verna C. Bowie,United States,California,Shasta County,"Manzanita Lake, Lassen Volcanic National Park",12-Jul-07,"skin, study; tissue",40.53373,-121.5684283,21,"adult, skull 100% ossified",male
mistnet,MVZ:Bird:193001,preparator number=80,14345,Turdus migratorius propinquus,Carla Cicero,Katharine E. Lovett,United States,California,Shasta County,"Upper Kings Creek Meadow, Lassen Volcanic National Park",11-Jul-07,"skin, study; tissue",40.46263,-121.4728825,18,skull unossified,male
mistnet,MVZ:Bird:193002,preparator number=25,14345,Turdus migratorius propinquus,Carla Cicero,Joanna X. Wu,United States,California,Shasta County,"Upper Kings Creek Meadow, Lassen Volcanic National Park",11-Jul-07,"skin, study; tissue",40.46263,-121.4728825,18,skull 100% ossified,male
mistnet,MVZ:Bird:193003,preparator number=315,14345,Turdus migratorius propinquus,Carla Cicero,Monica J. Albe,United States,California,Shasta County,"Upper Kings Creek Meadow, Lassen Volcanic National Park",12-Jul-07,"skin, study; tissue",40.46263,-121.4728825,18,skull ossified,female
mistnet,MVZ:Bird:193004,preparator number=8,14345,Turdus migratorius propinquus,Carla Cicero,Felix P. Ratcliff,United States,California,Shasta County,"Upper Kings Creek Meadow, Lassen Volcanic National Park",12-Jul-07,"skin, study; tissue",40.46263,-121.4728825,18,skull 20% ossified,male
mistnet,MVZ:Bird:193005,preparator number=2,14345,Turdus migratorius propinquus,Carla Cicero,Anand A. Varma,United States,California,Shasta County,"Upper Kings Creek Meadow, Lassen Volcanic National Park",12-Jul-07,"skin, study; tissue",40.46263,-121.4728825,18,skull fully ossified,female
mistnet,MVZ:Bird:193006,preparator number=70,14345,Turdus migratorius propinquus,Carla Cicero,Elizabeth A. Wommack,United States,California,Shasta County,"Upper Kings Creek Meadow, Lassen Volcanic National Park",12-Jul-07,"skin, study; tissue",40.46263,-121.4728825,18,"skull 3% ossified, juvenile plumage",male
mistnet,MVZ:Bird:193007,preparator number=28,14345,Turdus migratorius propinquus,Carla Cicero,Joanna X. Wu,United States,California,Shasta County,"Upper Kings Creek Meadow, Lassen Volcanic National Park",12-Jul-07,"skin, study; tissue",40.46263,-121.4728825,18,"skull 95% ossified, small skull windows",male
mistnet,MVZ:Bird:193008,collector number=1067,14345,Turdus migratorius propinquus,Rauri C. K. Bowie,,United States,California,Shasta County,"Upper Kings Creek Meadow, Lassen Volcanic National Park",14-Jul-07,"skin, study; tissue",40.46263,-121.4728825,18,"adult, skull 100% ossified",male
mistnet,MVZ:Bird:193060,collector number=3472,14345,Junco hyemalis thurberi (Oreganus Group),Carla Cicero,,United States,California,Shasta County,"Manzanita Lake, Lassen Volcanic National Park",12-Jul-07,"skin, study; tissue",40.53373,-121.5684283,21,skull unossified,female
mistnet,MVZ:Bird:193010,preparator number=6,14345,Turdus migratorius propinquus,Carla Cicero,Jessica L. Winters,United States,California,Shasta County,"Upper Kings Creek Meadow, Lassen Volcanic National Park",14-Jul-07,"skin, study; tissue",40.46263,-121.4728825,18,skull 100% ossified,male
shotgun,MVZ:Bird:193011,preparator number=101,14345,Turdus migratorius propinquus,Rauri C. K. Bowie,Katharine E. Lovett,United States,California,Lassen County,"USFS Road 32N09, 1 mi N and 1 mi E Butte Lake Campground, Lassen National Forest",16-Jul-07,"skin, study; tissue",40.5858,-121.28095,30,skull 100% ossified,female
shotgun,MVZ:Bird:193012,preparator number=372,14345,Turdus migratorius propinquus,Carla Cicero,Jessica A. Castillo,United States,California,Lassen County,"USFS Road 32N09, 1 mi N and 1 mi E Butte Lake Campground, Lassen National Forest",16-Jul-07,"skin, study; tissue",40.5858,-121.28095,30,not recorded,male
mistnet,MVZ:Bird:193013,preparator number=88,14345,Turdus migratorius propinquus,Carla Cicero,Elizabeth A. Wommack,United States,California,Lassen County,"NW shore Butte Lake, Lassen Volcanic National Park",19-Jul-07,"skin, study; endoparasite; tissue",40.5632375,-121.3010325,22,skull 100% ossified,female
shotgun,MVZ:Bird:193014,collector number=1035,14345,Haemorhous cassinii,Rauri C. K. Bowie,,United States,California,Shasta County,"USFS Road 17, Lassen National Forest",11-Jul-07,"skin, study; stomach; tissue",40.49941,-121.62518,8,"adult, skull 100% ossified",female
mistnet,MVZ:Bird:193015,preparator number=36,14345,Haemorhous cassinii,Carla Cicero,Felix P. Ratcliff,United States,California,Shasta County,"Upper Kings Creek Meadow, Lassen Volcanic National Park",11-Jul-07,"skin, study; syrinx; tissue",40.46263,-121.4728825,18,skull 100% ossified,male
mistnet,MVZ:Bird:193061,preparator number=91,14345,Junco hyemalis thurberi (Oreganus Group),Carla Cicero,Verna C. Bowie,United States,California,Shasta County,"Manzanita Lake, Lassen Volcanic National Park",12-Jul-07,"skin, study; tissue",40.53373,-121.5684283,21,"adult, skull 100% ossified",male
